CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES
C12831,155.566852,1,1303.78
C12832,1168.692032,1,0
C12833,78.027358,0.454545,377.07
C12834,6671.450524,1,369.52
C12835,3057.553683,1,0
C12836,343.003474,1,3429.49
C12837,4360.245187,1,703.23
C12838,2900.668727,1,3056.73
C12839,3569.826878,1,3056.06
C12840,3412.603461,1,3790.29
C12841,1519.396916,1,0
C12842,1388.825312,1,974.42
C12843,12.313357,0.636364,107.41
C12844,300.140362,1,2366.36
C12845,267.88449,0.454545,129
C12846,179.882212,1,828
C12847,49.901311,0.727273,790.65
C12848,468.138723,0.545455,0
C12849,1197.052656,1,298.51
C12850,2632.469367,1,0
C12851,24.479088,1,90
C12852,1391.33075,1,530.5
C12853,2748.868773,1,598.5
C12854,1525.273429,1,133.4
C12855,149.345328,1,1424.4
C12857,1364.390161,1,786
C12858,2274.992396,1,1794.82
C12859,2611.487156,1,0
C12860,11930.78446,1,37.03
C12861,95.843629,0.818182,1210.95
C12862,2518.248504,1,1086.17
C12863,6380.474771,1,4381.33
C12864,937.052256,1,2003.98
C12865,1693.287862,1,90
C12866,111.902733,1,1554.86
C12867,13.925681,0.272727,462.78
C12868,3003.711667,1,349.45
C12869,13.75098,0.181818,214.38
C12871,176.478557,0.545455,600
C12872,2124.720599,1,1006.01
C12873,6043.926807,1,0
C12874,801.513783,1,1697.02
C12875,2791.652315,1,0
C12876,1452.868602,1,93.34
C12877,5311.500998,1,2339.79
C12878,58.142915,0.4,0
C12879,1738.454303,1,0
C12880,115.376754,1,448.15
C12881,1615.436077,1,2610.29
C12883,111.789941,1,1157.94
C12884,11.4334,0.090909,250
C12885,169.019496,1,4769.98
C12886,1016.583226,1,120
C12887,111.729154,0.454545,824.1
C12888,2486.194077,1,2869.17
C12889,2728.076143,1,155.32
C12890,467.220993,1,1110.17
C12891,165.192464,1,206.32
C12892,2414.43578,1,689.4
C12893,2432.276042,1,7156.11
C12894,1485.081634,1,48.22
C12895,1723.637852,1,660.61
C12896,1738.802811,1,395
C12897,1912.691045,0.666667,0
C12898,302.142293,1,3612.24
C12899,185.725079,0.818182,456.05
C12900,2269.800656,0.714286,0
C12901,750.070967,1,311.2
C12902,2287.854278,0.909091,0
C12903,7.817753,0.272727,170.02
C12904,877.603886,1,7786.4
C12905,11642.60156,1,15108.47
C12906,2893.135916,1,0
C12907,1589.083369,1,0
C12908,2540.711001,1,844.38
C12909,1023.124791,1,1537.93
C12910,3937.87556,1,0
C12911,1079.008102,1,0
C12912,2545.614986,1,0
C12913,1659.414215,1,324
C12914,4484.839808,1,591.3
C12915,335.360271,1,3237.47
C12916,8214.860286,1,5213.41
C12917,745.72702,0.727273,137.7
C12918,302.091029,0.818182,0
C12919,438.550144,1,3647.61
C12920,646.745968,0.818182,0
C12921,9266.08054,1,100
C12922,2735.480264,0.636364,100
C12923,160.530303,0.363636,299.38
C12924,2.386716,0.454545,115
C12925,199.753857,1,1569.23
C12926,1647.990537,1,127.46
C12927,1362.551313,1,0
C12928,2221.252825,0.545455,0
C12929,101.138672,1,1411.82
C12930,19.411374,1,229.92
C12931,189.11961,1,429.88
C12932,67.86054,0.363636,295.64
C12933,1338.317684,0.909091,0
C12934,5099.850196,1,805.45
C12935,68.222735,0.909091,537.68
C12936,4028.756012,1,361.07
C12937,9.730297,0.636364,99.24
C12938,224.915345,0.545455,2330
C12939,1378.911019,1,0
C12941,2017.948347,1,1137.55
C12943,409.194212,0.545455,1213.23
C12944,3130.53708,1,428.16
C12945,1143.409012,1,0
C12946,4215.771256,1,0
C12947,54.952957,0.636364,470.12
C12948,1539.46423,1,629.78
C12949,2589.500085,1,0
C12950,798.070226,1,660.02
C12951,6877.333016,1,0
C12952,234.544023,1,2453.46
C12953,4420.693904,1,0
C12954,5757.919072,1,5544.45
C12955,2341.625484,1,2153.83
C12956,1022.687467,1,409.92
C12957,1497.869891,1,806.64
C12958,115.340163,1,54.67
C12959,1175.749847,1,848.26
C12960,512.058666,0.818182,921.2
C12961,40.645069,1,636.83
C12962,12323.84536,1,989.32
C12963,967.177679,1,208.4
C12964,97.453056,0.818182,334.73
C12965,346.782576,1,961.12
C12966,32.228288,0.636364,73.45
C12967,39.642014,1,0
C12968,1902.444082,1,0
C12969,600.777518,1,760.38
C12970,2864.644318,0.9,135
C12971,4994.957253,1,0
C12972,5392.29598,1,0
C12973,1841.606048,1,0
C12974,2809.125422,1,65.5
C12975,1305.724538,1,509.88
C12976,258.148852,1,433.2
C12977,162.722336,1,222.7
C12978,4007.610043,1,83
C12979,11.759081,0.181818,100.94
C12980,1384.008582,1,0
C12981,6980.228444,1,4400
C12982,2964.124423,1,118.05
C12983,78.287038,1,1045.76
C12984,1307.937701,1,1280.58
C12985,27.93791,0.727273,205.92
C12986,77.305919,0.727273,171.06
C12987,807.091888,1,1272.53
C12988,5423.576453,1,1672.55
C12989,1290.524209,1,1518.26
C12990,34.869037,1,356.32
C12991,811.564879,1,558.08
C12992,1109.109473,1,113
C12993,969.034643,1,50.85
C12994,80.167956,0.545455,1053.52
C12995,607.912561,1,205.84
C12996,0,0,199.73
C12997,1758.703148,1,3955.35
C12998,169.062888,1,1556.66
C12999,268.577278,0.181818,0
C13000,1431.670328,1,1020.76
C13001,241.097264,1,790.6
C13002,1484.705242,1,2673.3
C13004,54.80309,0.636364,462.32
C13005,1687.570137,1,162.04
C13006,1182.045732,1,130
C13007,2304.087171,1,0
C13008,8030.872986,1,0
C13009,1.151323,0.181818,60.3
C13011,188.701762,0.454545,900.45
C13012,2136.814161,1,0
C13013,1747.858092,1,3048.4
C13014,2637.334329,1,0
C13015,499.437461,1,0
C13016,21.32716,1,309.74
C13017,1534.294061,1,6508.72
C13018,61.954938,1,477.42
C13019,1294.324002,1,0
C13020,657.831607,1,612.25
C13021,2708.9687,1,0
C13022,689.764098,0.818182,0
C13023,6329.586806,0.714286,0
C13024,4446.40675,1,0
C13025,1173.662921,0.818182,0
C13026,21.881488,1,168.08
C13027,1518.638794,0.727273,0
C13028,1061.439175,1,0
C13029,1579.728772,1,0
C13031,6.149295,0.181818,169.01
C13032,2848.735428,1,95.67
C13033,32.215585,1,0
C13034,5823.907919,1,0
C13035,978.567283,1,1401.54
C13036,1588.447753,1,825.96
C13037,1530.883538,1,964.67
C13038,180.230777,0.818182,1653.91
C13039,256.182628,0.181818,111.39
C13040,1794.484219,1,197.7
C13041,1103.988247,1,0
C13042,1783.622522,1,0
C13043,3560.734141,1,0
C13044,4751.340645,1,309.86
C13045,33.663794,1,585.6
C13046,124.739834,1,1004.3
C13047,2786.494499,1,0
C13048,6538.064926,1,1554.42
C13049,4360.032452,1,0
C13050,1013.23312,0.909091,0
C13051,7215.745096,1,0
C13052,2320.402196,1,436
C13053,8791.161142,1,0
C13054,22.720976,0.545455,853.75
C13056,1083.787792,1,110
C13057,3.744802,0.272727,154.5
C13058,5968.583246,1,22381.97
C13059,2249.367093,1,902.43
C13060,326.648686,1,1086.16
C13061,3481.400783,1,188
C13062,2237.238086,1,120
C13063,1611.720259,1,955.59
C13064,3294.951011,1,2923.07
C13065,1436.783799,1,258.86
C13066,78.44322,1,1367.73
C13067,3586.66025,1,342
C13068,1119.464067,1,0
C13069,190.872836,0.545455,3011.36
C13070,4881.395564,0.909091,849.78
C13071,891.111576,0.909091,698.99
C13072,124.732546,0.818182,301.07
C13073,1820.216623,1,4877.66
C13074,212.080181,1,618
C13076,2135.406047,1,1600.09
C13077,523.329585,1,5819.46
C13078,2655.715643,1,0
C13079,17.415068,0.727273,147.7
C13080,347.577293,0.857143,26.8
C13081,2201.533726,1,0
C13082,169.850339,1,1693.03
C13083,1584.358415,1,0
C13084,5030.927831,1,99
C13085,982.165343,1,435.72
C13086,233.376877,1,1178.12
C13087,1201.149593,1,851.21
C13088,36.607995,0.545455,224.4
C13089,2380.291402,1,1433.2
C13090,198.377577,0.636364,0
C13091,27.585915,0.090909,0
C13092,1369.969909,1,1770
C13093,100.037595,1,414.48
C13094,1412.593167,1,1278.5
C13095,3473.463277,1,1182.95
C13096,411.894578,1,2948.1
C13097,3380.990237,1,984.31
C13098,381.959463,0.545455,1013.6
C13099,449.456201,1,3597.02
C13100,1134.830372,1,833.98
C13101,1358.798385,1,0
C13102,177.550964,1,2188.88
C13103,1310.839573,1,646.28
C13104,1088.568358,1,436.8
C13105,341.233281,1,277.06
C13106,1289.327381,1,892
C13107,597.297664,0.636364,689.67
C13108,894.081947,1,1901.71
C13109,1492.035204,1,2429.23
C13110,112.514659,0.6,459.51
C13111,795.401963,1,3408.01
C13112,1987.474619,1,2254.03
C13113,6995.3025,1,999.77
C13114,72.518075,1,525
C13115,541.61305,1,554.79
C13116,1919.443036,1,0
C13117,60.837925,1,387.42
C13118,33.954525,0.454545,158
C13119,491.91535,1,4527.64
C13120,733.988674,1,83.47
C13121,5606.778018,1,283.88
C13122,408.310297,1,0
C13123,580.649334,0.636364,0
C13124,2709.099711,1,354.92
C13125,3821.413393,1,197
C13126,1224.95436,1,0
C13127,3846.74253,1,0
C13128,5500.316126,1,0
C13129,364.516232,1,0
C13130,688.993252,1,803.57
C13131,3781.053716,1,764.19
C13132,1394.445085,1,0
C13133,117.205812,0.818182,215
C13134,4373.439331,0.888889,1959.04
C13135,2931.237524,1,150
C13136,310.666963,1,881.87
C13137,970.120944,1,120
C13138,931.144615,0.666667,1864.5
C13139,1484.996584,1,170
C13140,1967.931753,1,1344.85
C13141,74.653975,0.818182,603.6
C13142,84.783684,1,203.6
C13143,668.742738,1,951.97
C13144,3790.510114,1,2626.06
C13145,58.241599,1,792.35
C13146,226.804333,1,669.19
C13147,216.595085,1,270.21
C13148,1552.53528,1,2072.43
C13149,1131.445959,1,0
C13150,1048.403657,1,652.24
C13151,460.956973,1,145.28
C13152,5873.201628,1,146.68
C13153,281.349361,1,473.34
C13154,1207.886609,1,143
C13155,9.12851,0.181818,80.06
C13156,929.473356,1,0
C13157,907.120507,0.363636,98
C13158,744.112849,1,1628.08
C13159,0,0,63.3
C13160,1499.324936,1,0
C13161,89.229937,0.909091,830
C13162,1057.142919,1,789.96
C13163,2160.127684,1,353.22
C13164,740.231763,1,150
C13165,666.314773,0.545455,0
C13166,1293.044047,1,0
C13167,1360.795674,1,0
C13168,13.362018,0.363636,119.46
C13169,2878.715983,1,909.16
C13170,1792.255588,1,582.85
C13171,1939.822738,0.909091,1130.25
C13172,2939.047848,1,749
C13173,888.023397,0.909091,0
C13174,13.959639,0.636364,149.88
C13175,4413.461158,1,55.12
C13176,2900.59088,1,588.48
C13178,2600.500163,1,1301.9
C13179,4075.540208,1,0
C13180,791.117673,1,854.2
C13181,950.31308,1,1022.84
C13182,3.64248,0.272727,71.65
C13183,6773.941979,1,14215
C13184,906.830419,1,129
C13185,1705.435895,0.666667,0
C13186,2311.164692,1,318.85
C13187,2262.825216,0.727273,221.2
C13188,380.351858,0.909091,1216.21
C13189,3218.51979,1,0
C13190,2089.451704,1,1256.49
C13191,103.611789,1,960.24
C13192,1589.141901,1,0
C13193,6369.895861,1,335.68
C13194,4028.315428,1,0
C13195,725.529062,1,8754.59
C13196,1766.619204,1,261.12
C13197,1935.116931,0.727273,0
C13198,1487.517111,1,614.53
C13199,4037.543707,1,1005.72
C13200,7.954284,0.272727,56
C13201,147.193451,1,2863.92
C13202,1125.539048,1,645.96
C13203,1950.956894,0.833333,0
C13204,972.283554,0.363636,0
C13205,5931.699858,1,218
C13206,1956.708852,1,1351.68
C13207,1384.792038,1,133.34
C13208,7857.659056,1,1760.55
C13209,0,0,70.65
C13210,5211.684904,1,0
C13211,1832.096639,1,1560.21
C13212,607.20006,1,549.08
C13213,9753.114706,1,10199.63
C13214,66.163293,0.909091,259.32
C13215,859.588282,0.909091,48.16
C13216,44.081566,1,503.25
C13217,3776.150532,1,0
C13218,99.527723,0.818182,1059.59
C13219,2972.931391,1,60.54
C13220,1941.315169,1,262.08
C13221,2852.354665,1,424.84
C13222,432.058764,1,817.62
C13223,240.814517,0.181818,59
C13224,978.091862,1,550.53
C13225,7387.803893,1,208
C13226,1454.188994,1,70
C13227,21.968945,0.454545,335
C13228,56.091512,0.818182,405
C13229,5920.486917,1,899.8
C13230,216.702671,1,2205.51
C13231,9629.808851,1,0
C13232,870.774939,1,169.03
C13233,867.244416,1,804.18
C13234,429.887213,1,898.34
C13235,1884.252524,1,1358.88
C13236,1801.045046,1,1684.29
C13237,464.445178,1,436.3
C13238,1876.290248,1,63.62
C13239,1471.557317,1,577.58
C13240,410.021801,0.636364,1438.76
C13241,292.688812,1,2815.82
C13242,5176.531297,1,67.84
C13243,7776.4369,1,107.33
C13244,1562.698176,1,354.04
C13245,7682.12519,1,663
C13246,2251.631886,1,3727.77
C13247,2783.614341,1,1725.05
C13248,2392.332606,1,2556.32
C13249,4418.554352,1,960
C13250,226.35396,0.909091,2455.75
C13251,148.7321,1,532.66
C13252,793.005227,1,4.99
C13253,960.221148,0.727273,0
C13254,2011.929899,1,208.5
C13255,7293.108794,1,0
C13257,1033.41108,1,1020.3
C13258,1375.427868,1,0
C13259,0.683939,0.181818,17.7
C13260,1328.569532,1,140
C13261,87.931814,0.909091,617.5
C13262,8897.437228,1,3710.57
C13263,140.120632,1,644.16
C13264,488.00991,1,102.98
C13265,3356.816523,1,0
C13266,2.796865,0.272727,170.92
C13267,2453.444449,1,622.16
C13268,2146.005518,0.909091,469.83
C13269,4504.79334,1,0
C13270,1406.388339,1,542.7
C13271,4013.183067,1,2591.77
C13272,11631.32337,1,14686.1
C13273,1839.93046,1,26.12
C13275,845.307601,0.181818,0
C13276,1202.869845,1,0
C13277,1076.586375,1,2204.54
C13278,1593.619532,1,0
C13279,0,0,61.21
C13280,22.242824,1,236.28
C13282,132.993735,0.454545,1383.67
C13283,5438.546318,1,287.43
C13284,666.123984,1,1999.7
C13285,1862.269621,0.909091,0
C13286,3616.001088,1,365
C13287,1763.755481,1,2233.3
C13288,452.094148,1,5073.53
C13289,64.162396,1,541.6
C13290,9342.15857,1,0
C13291,2267.245868,1,0
C13292,1461.259621,1,178.67
C13293,844.837833,1,2196.38
C13294,1402.44598,1,0
C13295,1838.159648,1,0
C13296,333.810017,1,4678.63
C13297,4526.591303,1,1806.5
C13298,74.0153,1,546.7
C13299,88.492683,0.727273,0
C13300,1508.80711,1,372.16
C13301,3.925627,0.454545,17.8
C13302,65.207898,0.454545,350
C13303,10871.08518,1,0
C13304,1845.113513,1,258.9
C13305,4432.514906,1,1543.75
C13306,1133.652007,1,34.83
C13307,1054.466688,1,142.8
C13308,449.123098,1,65
C13309,1760.407415,1,0
C13310,2308.191918,1,47.8
C13312,2007.080218,1,75
C13313,6045.192228,1,0
C13314,4393.939007,1,417.08
C13315,969.346477,0.545455,0
C13316,784.897871,1,0
C13317,509.900317,0.363636,21
C13318,124.561589,0.636364,1674.16
C13319,175.930384,0.333333,264.98
C13320,250.493739,1,500.67
C13321,1735.137321,1,1879.92
C13322,89.708187,1,1808.6
C13323,1954.920348,1,1016.34
C13324,81.860834,0.909091,710.09
C13325,165.544411,0.818182,468.6
C13326,935.778608,1,645.83
C13327,1574.330411,1,869.26
C13328,833.62924,1,1171.28
C13329,0,0,103.68
C13330,56.837819,0.727273,584.34
C13331,51.759686,0.818182,256.5
C13332,2675.636728,1,1257.27
C13333,1907.364819,1,192.88
C13334,182.085903,1,1935.16
C13335,243.590067,1,1995.25
C13336,2130.117689,1,63.38
C13337,4660.384868,1,0
C13338,129.314624,1,94.5
C13339,1963.239125,1,67.55
C13340,1166.660018,1,2452.69
C13341,42.996921,1,230.04
C13342,4064.615698,1,351
C13343,25.095678,0.888889,177.76
C13344,1149.160308,1,30.6
C13345,210.670699,1,2675.53
C13346,896.347796,1,0
C13347,5709.486507,0.833333,0
C13348,68.207625,0.363636,536
C13349,82.483732,1,1301.05
C13350,95.267927,1,571.64
C13351,4788.283283,1,0
C13352,13.922594,0.909091,182.1
C13353,6246.069586,1,0
C13354,409.38122,0.545455,3197.42
C13355,3688.371995,1,0
C13356,2924.640322,1,0
C13357,67.869072,0.454545,502.52
C13358,8571.315438,1,0
C13359,6209.488896,1,0
C13360,73.189931,0.636364,199.96
C13361,8341.513474,1,5410.31
C13362,1377.184745,1,0
C13363,5532.653003,1,2491.83
C13364,4445.044609,1,5714.5
C13365,3747.079869,1,0
C13366,124.117838,0.363636,14.98
C13367,5905.955278,1,1642.94
C13368,4861.692801,1,54.25
C13369,7579.855749,1,4544.7
C13370,13.141343,0.545455,850.44
C13371,6023.720208,1,1182.08
C13372,189.722981,1,1771.78
C13373,1179.878115,1,0
C13374,4653.854929,1,360
C13375,355.125926,1,269.75
C13376,3122.507074,1,10755.68
C13377,2101.04762,1,184
C13378,76.046682,1,1440.93
C13379,868.808006,1,39.83
C13380,1484.693487,1,399.96
C13381,826.019814,1,6856.25
C13382,423.629272,1,2485.54
C13383,2806.343181,1,0
C13384,1455.180323,1,81.1
C13385,4839.379685,1,503.64
C13386,3642.140907,1,3338.1
C13387,305.506746,1,0
C13388,5379.384053,1,501.09
C13389,1132.615315,1,136.19
C13390,172.316897,0.181818,368.49
C13391,215.015895,0.285714,0
C13392,2120.098679,1,0
C13393,1647.461444,1,323.55
C13394,2837.322217,1,35
C13395,926.218872,1,1218.92
C13396,1309.983442,1,504.5
C13397,3.93442,0.636364,29.99
C13398,306.084815,0.888889,3200
C13399,2854.716657,1,0
C13400,10.811047,0.454545,85.5
C13401,185.984965,0.454545,482.24
C13402,6533.312256,1,504.33
C13403,50.582235,0.909091,428
C13404,545.767741,1,102.4
C13405,1592.974511,1,0
C13406,80.178891,1,1200
C13407,715.044288,1,249.96
C13408,752.26105,1,4019.86
C13409,168.909599,0.909091,2313.68
C13410,1256.034535,1,545.74
C13411,533.990908,0.545455,1286.1
C13412,79.462211,0.727273,1073.97
C13413,1152.591573,0.666667,50
C13414,790.367002,1,3663.31
C13416,2694.354265,1,0
C13417,364.464393,0.818182,1050.76
C13418,173.329004,1,72
C13419,302.768674,1,3028.94
C13420,870.783501,1,1813.87
C13421,2806.264846,1,1021.66
C13422,425.966019,1,2219.33
C13423,1525.063274,1,150
C13424,1060.209389,1,43.2
C13425,1068.046178,1,1632.83
C13426,6533.309582,1,0
C13427,128.558239,1,720
C13428,1502.292117,1,0
C13429,999.528562,1,662.98
C13430,864.760723,1,1894.5
C13431,465.332882,1,6920.08
C13432,2187.00313,0.9,0
C13433,2073.595183,1,1716.11
C13434,3592.56906,1,0
C13435,1861.43505,1,247.45
C13436,1176.753991,1,0
C13437,146.647091,1,866.57
C13439,1396.385805,1,25.2
C13440,48.272361,0.727273,750
C13441,1440.568286,1,0
C13442,7595.24699,1,1422.12
C13443,473.679359,1,2580.63
C13444,3613.551586,1,2653.49
C13445,1.366727,0.545455,0
C13446,686.657879,1,2476.45
C13447,6100.396015,1,0
C13448,5926.922151,1,2325.75
C13449,1135.452712,1,374.94
C13450,1502.972028,1,673.8
C13451,1355.179528,1,0
C13452,2962.757731,1,4398.65
C13453,1467.458994,0.909091,497.83
C13454,1737.037252,1,2432.9
C13455,3866.85069,1,0
C13456,1637.51006,1,0
C13457,2948.881234,1,840.48
C13458,10.785694,0.444444,384.4
C13459,126.32794,0.909091,718.01
C13460,3862.125712,1,812.78
C13461,2105.898309,1,0
C13462,4891.896666,1,915.81
C13463,1299.826045,1,599.74
C13464,68.707804,1,774.91
C13465,589.130175,1,1669.58
C13466,820.163313,1,680.14
C13467,282.873015,1,484.49
C13468,3367.300661,1,898.18
C13469,1299.092905,1,323.99
C13470,93.358273,0.857143,1094.41
C13471,1872.458334,1,220
C13472,11.78569,0.272727,69.9
C13473,1694.125362,1,437.52
C13474,62.986919,1,693.43
C13475,4005.202539,1,1425.23
C13476,1887.939311,1,0
C13478,1003.774921,1,161.27
C13479,877.354533,1,6954.28
C13480,670.425221,1,349
C13481,15.669963,0.714286,70.81
C13482,892.102792,1,0
C13483,1037.137052,1,549
C13484,3278.259894,1,1581.43
C13485,930.286054,1,3039.16
C13486,61.921514,0.181818,655.21
C13487,3765.693221,1,0
C13488,962.855497,0.909091,1839.69
C13489,935.367518,0.818182,2186.22
C13490,2640.820976,0.9,1167.86
C13491,39.670161,1,319.92
C13492,1158.783497,1,183
C13493,1518.339584,1,1435.79
C13494,2158.754686,1,0
C13495,6882.811896,1,2480.63
C13496,132.353911,1,358.34
C13497,3732.224017,1,0
C13498,1089.475719,1,0
C13499,434.71366,1,1971.57
C13500,246.688528,0.909091,297.96
C13501,8161.84873,1,5519
C13502,35.276551,1,22.48
C13503,87.908147,0.545455,895.11
C13504,215.993595,1,835.71
C13505,3333.963106,1,934.07
C13506,6071.895277,1,204.8
C13507,63.169044,1,806.71
C13508,1326.334307,1,2484.76
C13509,1088.996599,1,0
C13510,4146.601225,1,521.32
C13511,2240.079824,1,0
C13512,440.263759,1,891.66
C13513,642.939211,0.545455,0
C13514,67.515739,0.909091,640.48
C13515,625.292621,1,1215.64
C13516,25.766006,1,290
C13517,3197.652201,1,0
C13518,39.432667,1,442.76
C13519,2651.966491,1,0
C13520,186.130209,0.636364,2546.94
C13521,669.973636,0.545455,0
C13522,25.897329,1,299.65
C13523,1243.734425,1,0
C13524,1965.881663,1,3782.09
C13525,140.715619,0.888889,1562.4
C13526,31.285608,0.636364,1013
C13527,115.593266,0.818182,46.3
C13528,1055.613983,1,0
C13529,874.800721,0.909091,0
C13530,14.9447,0.636364,381.5
C13531,118.463635,0.818182,1572.67
C13532,551.175183,1,1711.11
C13533,144.080651,1,1526.54
C13534,673.930629,1,689.93
C13535,122.062129,1,924.69
C13536,72.033516,1,837.43
C13537,4350.643699,0.9,1021.19
C13538,1413.006634,1,1678.69
C13539,1253.764799,1,666.98
C13540,260.636327,1,673.28
C13541,87.296391,0.636364,897.56
C13542,2024.488164,1,0
C13543,52.485431,1,1476.02
C13544,11.736675,1,119.28
C13545,3242.285167,1,0
C13546,1716.340133,1,184.23
C13547,919.85102,1,0
C13548,634.088475,0.75,2194.29
C13549,1337.229284,1,6661.25
C13550,1700.502651,1,0
C13551,433.436164,1,2552.55
C13552,193.103834,1,246.56
C13553,58.924277,1,449.4
C13554,1995.332004,1,0
C13555,2075.637866,0.454545,0
C13556,0,0,125.37
C13557,1199.490675,1,2093.55
C13558,3576.905009,1,0
C13559,1034.253025,1,144
C13560,31.934855,1,533.52
C13561,1523.552696,1,1810
C13562,55.805523,1,1343.88
C13563,84.537586,0.909091,547.54
C13564,2271.936696,1,2386.88
C13565,2178.733642,1,0
C13566,348.813275,1,0
C13567,2499.228939,1,217.37
C13568,20.661831,0.454545,298.8
C13569,127.727053,1,0
C13570,1943.038819,1,0
C13571,2861.242925,0.909091,0
C13572,933.622145,1,2873.87
C13573,223.786947,1,5094.41
C13574,2546.677419,1,0
C13575,3782.000774,1,60
C13576,1294.145453,1,3059.1
C13577,5.265937,0.363636,22.5
C13578,3774.277331,0.7,0
C13579,1204.873791,1,0
C13580,1710.418727,0.8,0
C13581,9111.704896,1,980
C13582,651.236224,1,1696.62
C13583,592.919388,1,105
C13584,711.174631,1,155.39
C13585,24.635116,1,205.92
C13586,1516.547224,1,565.61
C13587,5055.816826,1,126.68
C13588,10092.23573,1,8710.72
C13589,2447.872198,1,2108.56
C13591,1040.419338,1,307.92
C13592,951.675294,1,0
C13593,4315.123399,1,3927.58
C13594,5998.431562,0.909091,0
C13596,4345.879999,1,0
C13597,2280.447419,1,1681.78
C13598,2104.961701,0.727273,4115.95
C13599,3146.619037,1,161.44
C13600,9993.352521,1,0
C13601,1755.193192,1,0
C13602,387.646975,1,2900.84
C13603,3443.287685,1,500
C13604,1765.502751,1,2129.44
C13605,43.775427,1,523.64
C13606,98.418953,0.555556,0
C13607,758.188531,1,0
C13608,2341.505917,1,1231.59
C13610,10124.47214,1,4795.49
C13611,134.786311,1,515.42
C13612,1225.201454,1,1842.64
C13613,190.650694,1,1954.08
